ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3 BLOCK,Unnamed: 0,LOT,STATUS3,BLOCK
11103,30-39,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,27.0,,660.0
11103,30-47,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,24.0,,660.0
11103,30-52,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,68.0,,659.0
11103,30-62,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,73.0,,659.0
11103,30-68,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,23.0,,659.0
11103,30-74,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,77.0,,659.0
11103,30-76,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,78.0,,659.0
11103,30-78,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,79.0,,659.0
11103,30-89,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,5.0,,660.0
11103,30-90,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,84.0,,659.0
11103,31-06,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,44.0,,657.0
11103,31-11,38TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,37.0,,658.0
11103,31-16,38TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,48.0,,657.0
11103,31-34,38TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,55.0,,657.0
11103,31-38,38TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,56.0,,657.0
11103,31-58,38TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,64.0,,657.0
11103,31-62,38TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,66.0,,657.0
11103,31-66,38TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,67.0,,657.0
11103,31-68,38TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,68.0,,657.0
11103,2420,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,19.0,,686.0
11103,24-11,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,9.0,,687.0
11103,24-14,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,GARDEN COMPLEX,,,117.0,,686.0
11103,24-15,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,8.0,,687.0
11103,24-17,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,7.0,,687.0
11103,24-19,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,6.0,,687.0
11103,24-21,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,5.0,,687.0
11103,24-30,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,23.0,,686.0
11103,24-36,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,24.0,,686.0
11103,25-01 TO 25-05,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,42.0,,685.0
11103,25-12,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,49.0,,684.0
11103,25-16,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,50.0,,684.0
11103,25-20,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,ROOMING HOUSE,,,53.0,,684.0
11103,25-24,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,54.0,,684.0
11103,25-59,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,20.0,,685.0
11103,25-62,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,69.0,,684.0
11103,25-70,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,ROOMING HOUSE,,,72.0,,684.0
11103,25-76,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,73.0,,684.0
11103,25-95,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,7.0,,685.0
11103,28-35,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,5.0,,664.0
11103,28-46,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,37.0,,663.0
11103,30-11,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,22.0,,683.0
11103,30-23,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,18.0,,683.0
11103,30-26,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,7.0,,681.0
11103,30-27,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,17.0,,683.0
11103,30-28,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,6.0,,681.0
11103,30-29,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,116.0,,683.0
11103,30-32,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,5.0,,681.0
11103,30-33,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,16.0,,683.0
11103,30-35,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,15.0,,683.0
11103,30-41,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,13.0,,683.0
11103,31-25,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,32.0,,679.0
11103,31-43,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,24.0,,679.0
11103,31-50,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,61.0,,678.0
11103,31-64,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,67.0,,678.0
11103,31-68,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,68.0,,678.0
11103,32-14,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,55.0,,676.0
11103,32-15,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,30.0,,677.0
11103,32-16,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,57.0,,676.0
11103,32-20,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,58.0,,676.0
11103,32-22,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,59.0,,676.0
11103,32-30,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,63.0,,676.0
11103,32-34,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,65.0,,676.0
11103,32-38,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,67.0,,676.0
11103,32-42,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,69.0,,676.0
11103,32-48,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,72.0,,676.0
11103,32-52,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,74.0,,676.0
11103,32-56,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,76.0,,676.0
11103,32-60,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,78.0,,676.0
11103,32-64,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,80.0,,676.0
11103,32-68,41ST,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,82.0,,676.0
11103,32-72,41ST,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,GARDEN COMPLEX,,,90.0,421-A (16),676.0
11103,24-24,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,24.0,,687.0
11103,25-20,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,52.0,,685.0
11103,25-26,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,54.0,,685.0
11103,25-28,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,56.0,,685.0
11103,25-60,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,69.0,,685.0
11103,25-62,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,70.0,,685.0
11103,25-63,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,18.0,,701.0
11103,25-66,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,71.0,,685.0
11103,25-68,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,72.0,,685.0
11103,25-70,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,73.0,,685.0
11103,25-72,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,74.0,,685.0
11103,25-94,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,ROOMING HOUSE,,,1.0,,685.0
11103,28-05,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,17.0,,698.0
11103,28-14,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,25.0,,664.0
11103,28-15,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,15.0,,698.0
11103,28-18,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,27.0,,664.0
11103,28-19,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,13.0,,698.0
11103,28-23,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,11.0,,698.0
11103,28-24,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,29.0,,664.0
11103,28-28,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,31.0,,664.0
11103,30-05,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,36.0,,696.0
11103,30-06,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,29.0,,683.0
11103,30-07,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,35.0,,696.0
11103,30-09,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,34.0,,696.0
11103,30-13,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,33.0,,696.0
11103,30-14,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,33.0,,683.0
11103,30-16,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,35.0,,683.0
11103,30-17,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,GARDEN COMPLEX,,,31.0,,696.0
11103,30-18,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,62.0,,683.0
11103,30-21,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,30.0,,696.0
11103,30-22,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,63.0,,683.0
11103,30-23,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,29.0,,696.0
11103,30-24,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,65.0,,683.0
11103,30-27,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,27.0,,696.0
11103,30-28,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,66.0,,683.0
11103,30-30,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,67.0,,683.0
11103,30-34,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,69.0,,683.0
11103,30-36,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,70.0,,683.0
11103,30-38,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,71.0,,683.0
11103,30-40,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,73.0,,683.0
11103,30-65,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,113.0,,696.0
11103,31-06,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,44.0,,679.0
11103,31-12,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,46.0,,679.0
11103,31-14,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,47.0,,679.0
11103,31-18,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,47.0,,679.0
11103,31-21,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,33.0,,692.0
11103,31-22,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,50.0,,679.0
11103,31-28,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,52.0,,679.0
11103,31-40,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,58.0,,679.0
11103,31-42,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,158.0,,679.0
11103,31-53,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,20.0,,692.0
11103,31-64,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,67.0,,679.0
11103,31-72,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,70.0,,679.0
11103,31-73,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,421-A (1-15),,,12.0,,692.0
11103,32-37,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,23.0,,690.0
11103,32-71,42ND,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,10.0,,690.0
11103,32-76,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,70.0,,677.0
11103,32-82,42ND,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,70.0,,677.0
11103,24-14,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,24.0,,688.0
11103,24-16,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,25.0,,688.0
11103,24-18,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,26.0,,688.0
11103,24-24,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,27.0,,688.0
11103,24-32,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,GARDEN COMPLEX,,,31.0,,688.0
11103,24-34 TO 24-36,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,32.0,,688.0
11103,24-58,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,ROOMING HOUSE,,,39.0,,688.0
11103,25-34,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,ROOMING HOUSE,,,56.0,,701.0
11103,25-38,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,58.0,,701.0
11103,25-42,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,60.0,,701.0
11103,25-61,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,19.0,,702.0
11103,25-68,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,70.0,,701.0
11103,25-72,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,71.0,,701.0
11103,25-74,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,72.0,,701.0
11103,28-05,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,17.0,,699.0
11103,28-29,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,10.0,,699.0
11103,28-44,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,37.0,,698.0
11103,30-16,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,44.0,,696.0
11103,30-17,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,61.0,,697.0
11103,30-18,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,45.0,,696.0
11103,30-20,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,46.0,,696.0
11103,30-24,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,47.0,,696.0
11103,30-26,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,48.0,,696.0
11103,30-30,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,49.0,,696.0
11103,30-32,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,50.0,,696.0
11103,30-64,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,85.0,,696.0
11103,30-87,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,13.0,,697.0
11103,30-89,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,11.0,,697.0
11103,30-93,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,9.0,,697.0
11103,30-99,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,8.0,,697.0
11103,31-80,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,76.0,,692.0
11103,31-84,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,76.0,,692.0
11103,32-15,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,32.0,,691.0
11103,32-37,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,24.0,,691.0
11103,32-39,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,23.0,,691.0
11103,32-41,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,22.0,,691.0
11103,32-43,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,21.0,,691.0
11103,32-47,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,20.0,,691.0
11103,32-51,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,18.0,,691.0
11103,32-53,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,17.0,,691.0
11103,32-57,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,16.0,,691.0
11103,32-59,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,15.0,,691.0
11103,32-61,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,14.0,,691.0
11103,32-63,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,13.0,,691.0
11103,32-67,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,12.0,,691.0
11103,32-71,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,10.0,,691.0
11103,32-73,43RD,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,9.0,,691.0
11103,32-77,43RD,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,109.0,,691.0
11103,24-46,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,40.0,,689.0
11103,24-52,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,42.0,,689.0
11103,24-56,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,44.0,,689.0
11103,25-04,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,47.0,,702.0
11103,25-25,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,34.0,,715.0
11103,25-26,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,ROOMING HOUSE,,,53.0,,702.0
11103,25-29,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,33.0,,715.0
11103,25-31,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,32.0,,715.0
11103,25-39,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,29.0,,715.0
11103,25-41,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,27.0,,715.0
11103,25-45,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,26.0,,715.0
11103,25-46,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,61.0,,702.0
11103,25-48,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,GARDEN COMPLEX,,,62.0,,702.0
11103,25-80,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,74.0,,702.0
11103,25-82,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,75.0,,702.0
11103,25-86,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,GARDEN COMPLEX,,,77.0,,702.0
11103,25-89,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,9.0,,715.0
11103,28-04,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,23.0,,699.0
11103,28-26,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,30.0,,699.0
11103,28-32,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,33.0,,699.0
11103,30-12,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,73.0,,697.0
11103,30-16,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,273.0,,697.0
11103,30-22,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,GARDEN COMPLEX,,,274.0,,697.0
11103,30-26,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,76.0,,697.0
11103,30-28,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,77.0,,697.0
11103,30-32,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,78.0,,697.0
11103,30-34,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,79.0,,697.0
11103,30-38,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,80.0,,697.0
11103,30-40,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,81.0,,697.0
11103,30-44,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,82.0,,697.0
11103,30-46,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,83.0,,697.0
11103,30-50,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,84.0,,697.0
11103,30-54,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,85.0,,697.0
11103,30-56,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,GARDEN COMPLEX,,,87.0,,697.0
11103,30-58,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,88.0,,697.0
11103,30-63,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,47.0,,713.0
11103,30-64,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,90.0,,697.0
11103,30-66,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,91.0,,697.0
11103,30-70,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING B,,,,92.0,,697.0
11103,30-71,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,21.0,,713.0
11103,30-72,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,93.0,,697.0
11103,30-73,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,20.0,,713.0
11103,30-74,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,94.0,,697.0
11103,30-75,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,19.0,,713.0
11103,30-78,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,96.0,,697.0
11103,30-79,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,ROOMING HOUSE,,,18.0,,713.0
11103,30-80,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,97.0,,697.0
11103,30-81,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,17.0,,713.0
11103,30-84,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,98.0,,697.0
11103,30-85,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,15.0,,713.0
11103,30-86,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,100.0,,697.0
11103,30-87,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,GARDEN COMPLEX,,,14.0,,713.0
11103,30-88,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,102.0,,697.0
11103,30-89,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,9.0,,713.0
11103,30-91,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,8.0,,713.0
11103,30-93,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING B,,,,7.0,,713.0
11103,30-97,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,6.0,,713.0
11103,30-98,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,1.0,,697.0
11103,31-59,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,18.0,,709.0
11103,31-61,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,17.0,,709.0
11103,31-63,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,16.0,,709.0
11103,31-72,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,61.0,,693.0
11103,31-80,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,65.0,,693.0
11103,32-28,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,51.0,,691.0
11103,32-30,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,52.0,,691.0
11103,32-32,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,53.0,,691.0
11103,32-33,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,25.0,,707.0
11103,32-34,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,54.0,,691.0
11103,32-38,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,55.0,,691.0
11103,32-40,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,56.0,,691.0
11103,32-48,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,59.0,,691.0
11103,32-50,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,60.0,,691.0
11103,32-52,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,61.0,,691.0
11103,32-54,44TH,ST,,,,63,LONG ISLAND CITY,MULTIPLE DWELLING A,,,,62.0,,691.0
11103,32-58,44TH,ST,,,,63,ASTORIA,MULTIPLE DWELLING A,,,,63.0,,691.0
