ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT,STATUS3 BLOCK,Unnamed: 0,STREET2 STSUFX2
10009,412F,E 11TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,438.0,14.0,,,
10009,412R,E 11TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,438.0,14.0,,,
10009,432F,E 11TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,438.0,24.0,,,
10009,432R,E 11TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,438.0,24.0,,,
10009,434F,E 11TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,438.0,25.0,,,
10009,434R,E 11TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,438.0,25.0,,,
10009,402,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,439.0,9.0,,,
10009,405,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,1.0,,,
10009,413,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,53.0,,,
10009,419,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,440.0,50.0,,,
10009,435,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,440.0,42.0,,,
10009,437,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,40.0,,,
10009,438,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,40.0,,,
10009,439,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,40.0,,,
10009,441,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,38.0,,,
10009,500,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,405.0,8.0,,,
10009,502,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,405.0,9.0,,,
10009,503,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,63.0,,,
10009,504,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,405.0,10.0,,,
10009,508,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,405.0,12.0,,,
10009,510,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,405.0,13.0,,,
10009,511,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,59.0,,,
10009,512,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,405.0,14.0,,,
10009,514,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,405.0,15.0,,,
10009,516,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,405.0,16.0,,,
10009,517,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,56.0,,,
10009,518,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,405.0,17.0,,,
10009,519,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,405.0,17.0,,,
10009,520,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,405.0,17.0,,,
10009,521,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,54.0,,,
10009,523,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,53.0,,,
10009,545,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,42.0,,,
10009,631,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,395.0,9.0,,,
10009,632,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,395.0,9.0,,,
10009,633,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,395.0,9.0,,,
10009,634,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,395.0,9.0,,,
10009,635,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,395.0,9.0,,,
10009,636,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,395.0,9.0,,,
10009,637,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,395.0,9.0,,,
10009,511R,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,59.0,,,
10009,519F,E 12TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,55.0,,,
10009,410,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,14.0,,,
10009,416,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,J-51,,440.0,18.0,,,
10009,417,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,J-51,,440.0,18.0,,,
10009,418,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,J-51,,440.0,18.0,,,
10009,420,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,19.0,,,
10009,421,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,19.0,,,
10009,422,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,19.0,,,
10009,424,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,21.0,,,
10009,432,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,24.0,,,
10009,433,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,441.0,45.0,,,
10009,438,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,440.0,27.0,,,
10009,440,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,440.0,28.0,,,
10009,444,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,440.0,30.0,,,
10009,506,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,9.0,,,
10009,510,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,11.0,,,
10009,513,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,54.0,,,
10009,516,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,406.0,14.0,,,
10009,517,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,52.0,,,
10009,518,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,406.0,15.0,,,
10009,523,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,47.0,,,
10009,524,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,47.0,,,
10009,525,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,47.0,,,
10009,526,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,47.0,,,
10009,527,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,47.0,,,
10009,529,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,46.0,,,
10009,530,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,21.0,,,
10009,531,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,21.0,,,
10009,532,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,21.0,,,
10009,533,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,21.0,,,
10009,534,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,406.0,21.0,,,
10009,531,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,45.0,,,
10009,535,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,43.0,,,
10009,537,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,42.0,,,
10009,539,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,41.0,,,
10009,541,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,40.0,,,
10009,544,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,406.0,27.0,,,
10009,545,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,406.0,27.0,,,
10009,546,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,406.0,27.0,,,
10009,545,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,38.0,,,
10009,700,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,701,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,702,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,703,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,704,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,705,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,706,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,707,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,708,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,709,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,710,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,711,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,712,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,713,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,714,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,715,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,716,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,717,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,718,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,719,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,720,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,721,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,722,E 13TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,382.0,1.0,,,
10009,405,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,418,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,441.0,16.0,,,
10009,424,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,441.0,19.0,,,
10009,425,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,426,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,427,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,428,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,429,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,430,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,431,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,432,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,433,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,434,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,435,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,428,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING B,,,441.0,20.0,,,
10009,445,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,447,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,449,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,451,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,453,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,455,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,500,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,501,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,502,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,503,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,504,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,505,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,506,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,507,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,508,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,509,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,510,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,511,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,512,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,513,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,514,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,515,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,516,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,517,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,518,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,421-A (16),,407.0,7503.0,,,
10009,505,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,515,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,520,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,18.0,,,
10009,521,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,523,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,524,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,7504.0,,,
10009,525,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,534,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,25.0,,,
10009,535,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,536,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,407.0,26.0,,,
10009,538,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,27.0,,,
10009,540,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,28.0,,,
10009,542,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,407.0,29.0,,,
10009,545,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,605,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,615,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,625,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,635,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,638,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,396.0,26.0,,,
10009,640,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,396.0,27.0,,,
10009,642,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,396.0,28.0,,,
10009,645,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,647,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,649,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,651,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,653,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,655,E 14TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,110,E 1ST,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,47.0,,,
10009,111,E 1ST,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,47.0,,,
10009,112,E 1ST,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,47.0,,,
10009,114,E 1ST,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,45.0,,,
10009,115,E 1ST,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,45.0,,,
10009,116,E 1ST,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,45.0,,,
10009,120,E 1ST,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,42.0,,,
10009,400,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,410,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,430,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,431,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,432,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,433,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,434,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,435,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,436,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,437,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,438,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,439,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,440,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,440,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,442,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,443,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,444,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,445,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,446,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,447,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,448,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,449,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,450,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,444,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,446,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,448,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,450,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,510,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,520,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,522,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,524,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,526,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,530,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,540,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,610,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,620,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,622,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,624,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,626,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,628,E 20TH,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,972.0,1.0,,,
10009,107,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,16.0,,,
10009,109,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,17.0,,,
10009,111,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,429.0,18.0,,,
10009,156,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,61.0,,,
10009,166,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15,398.0,55.0,,,
10009,170,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,398.0,53.0,,,
10009,171,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,397.0,18.0,,,
10009,174,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,398.0,52.0,,,
10009,181,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,397.0,22.0,,,
10009,183,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,397.0,22.0,,,
10009,186,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,7502.0,,,
10009,189,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,,397.0,26.0,,,
10009,190,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,43.0,,,
10009,191,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,43.0,,,
10009,192,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,43.0,,,
10009,194,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,195,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,196,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,197,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,198,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,199,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,200,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,201,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,202,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,203,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,204,E 2ND,ST,18 TO 24,AVENUE B,,62,NEW YORK,MULTIPLE DWELLING A,,,398.0,35.0,,,
10009,195,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,SEC 608,397.0,29.0,,,
10009,196,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,SEC 608,397.0,29.0,,,
10009,197,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,SEC 608,397.0,29.0,,,
10009,198,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,SEC 608,397.0,29.0,,,
10009,199,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX,SEC 608,397.0,29.0,,,
10009,210,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,,,385.0,1.0,,,
10009,215,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,J-51,,384.0,12.0,,,
10009,216,E 2ND,ST,,,,62,NEW YORK,MULTIPLE DWELLING A,J-51,,384.0,12.0,,,
